index_code,con_code,in_date,out_date,is_new,industry_name,level,ts_code,name,list_date,delist_date
801730.SI,300617.SZ,20170310,,Y,电气设备,L1,300617.SZ,安靠智电,20170228,
801730.SI,002851.SZ,20170313,,Y,电气设备,L1,002851.SZ,麦格米特,20170306,
801730.SI,603218.SH,20170105,,Y,电气设备,L1,603218.SH,日月股份,20161228,
801730.SI,603416.SH,20161228,,Y,电气设备,L1,603416.SH,信捷电气,20161221,
801730.SI,603577.SH,20161229,,Y,电气设备,L1,603577.SH,汇金通,20161222,
801730.SI,603628.SH,20170119,,Y,电气设备,L1,603628.SH,清源股份,20170112,
801730.SI,603728.SH,20170516,,Y,电气设备,L1,603728.SH,鸣志电器,20170509,
801730.SI,603859.SH,20161028,,Y,电气设备,L1,603859.SH,能科股份,20161021,
801730.SI,300569.SZ,20161205,,Y,电气设备,L1,300569.SZ,天能重工,20161125,
801730.SI,603819.SH,20161202,,Y,电气设备,L1,603819.SH,神力股份,20161125,
801730.SI,300693.SZ,20170829,,Y,电气设备,L1,300693.SZ,盛弘股份,20170822,
801730.SI,002823.SZ,20161202,,Y,电气设备,L1,002823.SZ,凯中精密,20161124,
801730.SI,002879.SZ,20170714,,Y,电气设备,L1,002879.SZ,长缆科技,20170707,
801730.SI,002533.SZ,20140221,,Y,电气设备,L1,002533.SZ,金杯电工,20101231,
801730.SI,002580.SZ,20140221,,Y,电气设备,L1,002580.SZ,圣阳股份,20110506,
801730.SI,002576.SZ,20140221,,Y,电气设备,L1,002576.SZ,通达动力,20110428,
801730.SI,300763.SZ,20190326,,Y,电气设备,L1,300763.SZ,锦浪科技,20190319,
801730.SI,600438.SH,20190514,,Y,电气设备,L1,600438.SH,通威股份,20040302,
801730.SI,300750.SZ,20180619,,Y,电气设备,L1,300750.SZ,宁德时代,20180611,
801730.SI,603829.SH,20171024,,Y,电气设备,L1,603829.SH,洛凯股份,20171017,
801730.SI,300660.SZ,20170609,,Y,电气设备,L1,300660.SZ,江苏雷利,20170602,
801730.SI,603396.SH,20171025,,Y,电气设备,L1,603396.SH,金辰股份,20171018,
801730.SI,603507.SH,20171113,,Y,电气设备,L1,603507.SH,振江股份,20171106,
801730.SI,300626.SZ,20170413,,Y,电气设备,L1,300626.SZ,华瑞股份,20170320,
801730.SI,300745.SZ,20180601,,Y,电气设备,L1,300745.SZ,欣锐科技,20180523,
801730.SI,603050.SH,20170421,,Y,电气设备,L1,603050.SH,科林电气,20170414,
801730.SI,002129.SZ,20170703,,Y,电气设备,L1,002129.SZ,中环股份,20070420,
801730.SI,002270.SZ,20170703,,Y,电气设备,L1,002270.SZ,华明装备,20080905,
801730.SI,300317.SZ,20170703,,Y,电气设备,L1,300317.SZ,珈伟新能,20120511,
801730.SI,300443.SZ,20170703,,Y,电气设备,L1,300443.SZ,金雷股份,20150422,
801730.SI,002882.SZ,20170724,,Y,电气设备,L1,002882.SZ,金龙羽,20170717,
801890.SI,300667.SZ,20180716,,Y,机械设备,L1,300667.SZ,必创科技,20170619,
801890.SI,600545.SH,20180716,,Y,机械设备,L1,600545.SH,卓郎智能,20031203,
801890.SI,300700.SZ,20170919,,Y,机械设备,L1,300700.SZ,岱勒新材,20170912,
801890.SI,300629.SZ,20170406,,Y,机械设备,L1,300629.SZ,新劲刚,20170324,
801890.SI,603617.SH,20170710,,Y,机械设备,L1,603617.SH,君禾股份,20170703,
801890.SI,000584.SZ,20180716,,Y,机械设备,L1,000584.SZ,哈工智能,19951128,
801890.SI,300222.SZ,20180716,,Y,机械设备,L1,300222.SZ,科大智能,20110525,
801890.SI,300370.SZ,20180716,,Y,机械设备,L1,300370.SZ,安控科技,20140123,
801890.SI,603662.SH,20190813,,Y,机械设备,L1,603662.SH,柯力传感,20190806,
801890.SI,300780.SZ,20190610,,Y,机械设备,L1,300780.SZ,德恩精工,20190531,
801890.SI,002896.SZ,20170905,,Y,机械设备,L1,002896.SZ,中大力德,20170829,
801890.SI,603666.SH,20180620,,Y,机械设备,L1,603666.SH,亿嘉和,20180612,
801890.SI,300724.SZ,20180817,,Y,机械设备,L1,300724.SZ,捷佳伟创,20180810,
801890.SI,300751.SZ,20190403,,Y,机械设备,L1,300751.SZ,迈为股份,20181109,
801890.SI,603700.SH,20190129,,Y,机械设备,L1,603700.SH,宁波水表,20190122,
801890.SI,002747.SZ,20190109,,Y,机械设备,L1,002747.SZ,埃斯顿,20150320,
801890.SI,603486.SH,20190109,,Y,机械设备,L1,603486.SH,科沃斯,20180528,
801890.SI,300756.SZ,20190108,,Y,机械设备,L1,300756.SZ,中山金马,20181228,
801890.SI,603185.SH,20190108,,Y,机械设备,L1,603185.SH,上机数控,20181228,
801890.SI,603283.SH,20180102,,Y,机械设备,L1,603283.SH,赛腾股份,20171225,
801890.SI,603289.SH,20171107,,Y,机械设备,L1,603289.SH,泰瑞机器,20171031,
801890.SI,002943.SZ,20181206,,Y,机械设备,L1,002943.SZ,宇晶股份,20181129,
801890.SI,603187.SH,20181206,,Y,机械设备,L1,603187.SH,海容冷链,20181129,
801890.SI,300594.SZ,20190628,,Y,机械设备,L1,300594.SZ,朗进科技,20190621,
801890.SI,603680.SH,20180306,,Y,机械设备,L1,603680.SH,今创集团,20180227,
801890.SI,603277.SH,20170918,,Y,机械设备,L1,603277.SH,银都股份,20170911,
801890.SI,300802.SZ,20191121,,Y,机械设备,L1,300802.SZ,矩子科技,20191114,
801890.SI,300757.SZ,20190115,,Y,机械设备,L1,300757.SZ,罗博特科,20190108,
801890.SI,603895.SH,20180131,,Y,机械设备,L1,603895.SH,天永智能,20180122,
801890.SI,300554.SZ,20170428,,Y,机械设备,L1,300554.SZ,三超新材,20170421,
801890.SI,002871.SZ,20170518,,Y,机械设备,L1,002871.SZ,伟隆股份,20170511,
801890.SI,002849.SZ,20170224,,Y,机械设备,L1,002849.SZ,威星智能,20170217,
801890.SI,300410.SZ,20180716,,Y,机械设备,L1,300410.SZ,正业科技,20141231,
801890.SI,300472.SZ,20150618,,Y,机械设备,L1,300472.SZ,新元科技,20150611,
801890.SI,300112.SZ,20140221,,Y,机械设备,L1,300112.SZ,万讯自控,20100827,
801890.SI,002595.SZ,20140221,,Y,机械设备,L1,002595.SZ,豪迈科技,20110628,
801890.SI,300126.SZ,20140221,,Y,机械设备,L1,300126.SZ,锐奇股份,20101013,
801890.SI,300099.SZ,20140221,,Y,机械设备,L1,300099.SZ,精准信息,20100806,
801890.SI,002613.SZ,20140221,,Y,机械设备,L1,002613.SZ,北玻股份,20110830,
801890.SI,002795.SZ,20190708,,Y,机械设备,L1,002795.SZ,永和智控,20160428,
801890.SI,002931.SZ,20190708,,Y,机械设备,L1,002931.SZ,锋龙股份,20180403,
801890.SI,300171.SZ,20190708,,Y,机械设备,L1,300171.SZ,东富龙,20110201,
801890.SI,300412.SZ,20190708,,Y,机械设备,L1,300412.SZ,迦南科技,20141231,
801890.SI,600528.SH,20190708,,Y,机械设备,L1,600528.SH,中铁工业,20010528,
801890.SI,603488.SH,20190708,,Y,机械设备,L1,603488.SH,展鹏科技,20170516,
801890.SI,002957.SZ,20190802,,Y,机械设备,L1,002957.SZ,科瑞技术,20190726,
801890.SI,002529.SZ,20140221,,Y,机械设备,L1,002529.SZ,海源复材,20101224,
801890.SI,300179.SZ,20140221,,Y,机械设备,L1,300179.SZ,四方达,20110215,
801890.SI,300103.SZ,20140221,,Y,机械设备,L1,300103.SZ,达刚控股,20100812,
801890.SI,300064.SZ,20140221,,Y,机械设备,L1,300064.SZ,豫金刚石,20100326,
801890.SI,002367.SZ,20140221,,Y,机械设备,L1,002367.SZ,康力电梯,20100312,
801890.SI,002347.SZ,20140221,,Y,机械设备,L1,002347.SZ,泰尔股份,20100128,
801890.SI,002338.SZ,20140221,,Y,机械设备,L1,002338.SZ,奥普光电,20100115,
801890.SI,002278.SZ,20140221,,Y,机械设备,L1,002278.SZ,神开股份,20090811,
801890.SI,002209.SZ,20140221,,Y,机械设备,L1,002209.SZ,达意隆,20080130,
801890.SI,002490.SZ,20140221,,Y,机械设备,L1,002490.SZ,山东墨龙,20101021,
801890.SI,002158.SZ,20140221,,Y,机械设备,L1,002158.SZ,汉钟精机,20070817,
801890.SI,002132.SZ,20140221,,Y,机械设备,L1,002132.SZ,恒星科技,20070427,
801890.SI,600421.SH,20180716,,Y,机械设备,L1,600421.SH,*ST仰帆,20040607,
801890.SI,000157.SZ,20140221,,Y,机械设备,L1,000157.SZ,中联重科,20001012,
801890.SI,002097.SZ,20140221,,Y,机械设备,L1,002097.SZ,山河智能,20061222,
801890.SI,002960.SZ,20190816,,Y,机械设备,L1,002960.SZ,青鸟消防,20190809,
801890.SI,600499.SH,20140221,,Y,机械设备,L1,600499.SH,科达洁能,20021010,
801890.SI,600501.SH,20140221,,Y,机械设备,L1,600501.SH,航天晨光,20010615,
801890.SI,600520.SH,20140221,,Y,机械设备,L1,600520.SH,文一科技,20020108,
801890.SI,600526.SH,20140221,,Y,机械设备,L1,600526.SH,*ST菲达,20020722,
801890.SI,600558.SH,20140221,,Y,机械设备,L1,600558.SH,大西洋,20010227,
801890.SI,600560.SH,20140221,,Y,机械设备,L1,600560.SH,金自天正,20020919,
801890.SI,600582.SH,20140221,,Y,机械设备,L1,600582.SH,天地科技,20020515,
801890.SI,600592.SH,20140221,,Y,机械设备,L1,600592.SH,龙溪股份,20020805,
801890.SI,600761.SH,20140221,,Y,机械设备,L1,600761.SH,安徽合力,19961009,
801890.SI,600815.SH,20140221,,Y,机械设备,L1,600815.SH,*ST厦工,19940128,
801890.SI,600835.SH,20140221,,Y,机械设备,L1,600835.SH,上海机电,19940224,
801890.SI,600841.SH,20140221,,Y,机械设备,L1,600841.SH,上柴股份,19940311,
801890.SI,600843.SH,20140221,,Y,机械设备,L1,600843.SH,上工申贝,19940311,
801890.SI,600860.SH,20140221,,Y,机械设备,L1,600860.SH,京城股份,19940506,
801890.SI,600894.SH,20140221,,Y,机械设备,L1,600894.SH,广日股份,19960328,
801890.SI,600984.SH,20140221,,Y,机械设备,L1,600984.SH,建设机械,20040707,
801890.SI,600992.SH,20140221,,Y,机械设备,L1,600992.SH,贵绳股份,20040514,
801890.SI,601002.SH,20140221,,Y,机械设备,L1,601002.SH,晋亿实业,20070126,
801890.SI,601028.SH,20140221,,Y,机械设备,L1,601028.SH,玉龙股份,20111107,
801890.SI,601038.SH,20140221,,Y,机械设备,L1,601038.SH,一拖股份,20120808,
801890.SI,601100.SH,20140221,,Y,机械设备,L1,601100.SH,恒立液压,20111028,
801890.SI,601106.SH,20140221,,Y,机械设备,L1,601106.SH,中国一重,20100209,
801890.SI,601177.SH,20140221,,Y,机械设备,L1,601177.SH,杭齿前进,20101011,
801890.SI,601369.SH,20140221,,Y,机械设备,L1,601369.SH,陕鼓动力,20100428,
801890.SI,601608.SH,20140221,,Y,机械设备,L1,601608.SH,中信重工,20120706,
801890.SI,601798.SH,20140221,,Y,机械设备,L1,601798.SH,ST蓝科,20110622,
801890.SI,603308.SH,20140221,,Y,机械设备,L1,603308.SH,应流股份,20140122,
801890.SI,603699.SH,20140221,,Y,机械设备,L1,603699.SH,纽威股份,20140117,
801890.SI,002150.SZ,20140221,,Y,机械设备,L1,002150.SZ,通润装备,20070810,
801890.SI,002164.SZ,20140221,,Y,机械设备,L1,002164.SZ,宁波东力,20070823,
801890.SI,002204.SZ,20140221,,Y,机械设备,L1,002204.SZ,大连重工,20080116,
801890.SI,002248.SZ,20140221,,Y,机械设备,L1,002248.SZ,华东数控,20080612,
801890.SI,002272.SZ,20140221,,Y,机械设备,L1,002272.SZ,川润股份,20080919,
801890.SI,002282.SZ,20140221,,Y,机械设备,L1,002282.SZ,博深股份,20090821,
801890.SI,002337.SZ,20140221,,Y,机械设备,L1,002337.SZ,赛象科技,20100115,
801890.SI,002342.SZ,20140221,,Y,机械设备,L1,002342.SZ,巨力索具,20100126,
801890.SI,002353.SZ,20140221,,Y,机械设备,L1,002353.SZ,杰瑞股份,20100205,
801890.SI,002426.SZ,20140221,,Y,机械设备,L1,002426.SZ,胜利精密,20100608,
801890.SI,002430.SZ,20140221,,Y,机械设备,L1,002430.SZ,杭氧股份,20100610,
801890.SI,002438.SZ,20140221,,Y,机械设备,L1,002438.SZ,江苏神通,20100623,
801890.SI,002444.SZ,20140221,,Y,机械设备,L1,002444.SZ,巨星科技,20100713,
801890.SI,002459.SZ,20140221,,Y,机械设备,L1,002459.SZ,晶澳科技,20100810,
801890.SI,002480.SZ,20140221,,Y,机械设备,L1,002480.SZ,新筑股份,20100921,
801890.SI,002483.SZ,20140221,,Y,机械设备,L1,002483.SZ,润邦股份,20100929,
801890.SI,002487.SZ,20140221,,Y,机械设备,L1,002487.SZ,大金重工,20101015,
801890.SI,002509.SZ,20140221,,Y,机械设备,L1,002509.SZ,天广中茂,20101123,
801890.SI,002514.SZ,20140221,,Y,机械设备,L1,002514.SZ,宝馨科技,20101203,
801890.SI,002520.SZ,20140221,,Y,机械设备,L1,002520.SZ,日发精机,20101210,
801890.SI,002523.SZ,20140221,,Y,机械设备,L1,002523.SZ,天桥起重,20101210,
801890.SI,002526.SZ,20140221,,Y,机械设备,L1,002526.SZ,山东矿机,20101217,
801890.SI,002532.SZ,20140221,,Y,机械设备,L1,002532.SZ,新界泵业,20101231,
801890.SI,002535.SZ,20140221,,Y,机械设备,L1,002535.SZ,林州重机,20110111,
801890.SI,002552.SZ,20140221,,Y,机械设备,L1,002552.SZ,宝鼎科技,20110225,
801890.SI,002559.SZ,20140221,,Y,机械设备,L1,002559.SZ,亚威股份,20110303,
801890.SI,002564.SZ,20140221,,Y,机械设备,L1,002564.SZ,天沃科技,20110310,
801890.SI,002598.SZ,20140221,,Y,机械设备,L1,002598.SZ,山东章鼓,20110707,
801890.SI,002633.SZ,20140221,,Y,机械设备,L1,002633.SZ,申科股份,20111122,
801890.SI,002639.SZ,20140221,,Y,机械设备,L1,002639.SZ,雪人股份,20111205,
801890.SI,002645.SZ,20140221,,Y,机械设备,L1,002645.SZ,华宏科技,20111220,
801890.SI,002651.SZ,20140221,,Y,机械设备,L1,002651.SZ,利君股份,20120106,
801890.SI,002667.SZ,20140221,,Y,机械设备,L1,002667.SZ,鞍重股份,20120329,
801890.SI,002685.SZ,20140221,,Y,机械设备,L1,002685.SZ,华东重机,20120612,
801890.SI,002686.SZ,20140221,,Y,机械设备,L1,002686.SZ,亿利达,20120703,
801890.SI,002689.SZ,20140221,,Y,机械设备,L1,002689.SZ,远大智能,20120717,
801890.SI,002690.SZ,20140221,,Y,机械设备,L1,002690.SZ,美亚光电,20120731,
801890.SI,002691.SZ,20140221,,Y,机械设备,L1,002691.SZ,冀凯股份,20120731,
801890.SI,002698.SZ,20140221,,Y,机械设备,L1,002698.SZ,博实股份,20120911,
801890.SI,002722.SZ,20140221,,Y,机械设备,L1,002722.SZ,金轮股份,20140128,
801890.SI,300004.SZ,20140221,,Y,机械设备,L1,300004.SZ,南风股份,20091030,
801890.SI,300007.SZ,20140221,,Y,机械设备,L1,300007.SZ,汉威科技,20091030,
801890.SI,300024.SZ,20140221,,Y,机械设备,L1,300024.SZ,机器人,20091030,
801890.SI,300066.SZ,20140221,,Y,机械设备,L1,300066.SZ,三川智慧,20100326,
801890.SI,300080.SZ,20140221,,Y,机械设备,L1,300080.SZ,易成新能,20100625,
801890.SI,300091.SZ,20140221,,Y,机械设备,L1,300091.SZ,金通灵,20100625,
801890.SI,300092.SZ,20140221,,Y,机械设备,L1,300092.SZ,科新机电,20100708,
801890.SI,300095.SZ,20140221,,Y,机械设备,L1,300095.SZ,华伍股份,20100728,
801890.SI,300097.SZ,20140221,,Y,机械设备,L1,300097.SZ,智云股份,20100728,
801890.SI,300114.SZ,20140221,,Y,机械设备,L1,300114.SZ,中航电测,20100827,
801890.SI,300145.SZ,20140221,,Y,机械设备,L1,300145.SZ,中金环境,20101209,
801890.SI,300151.SZ,20140221,,Y,机械设备,L1,300151.SZ,昌红科技,20101222,
801890.SI,300154.SZ,20140221,,Y,机械设备,L1,300154.SZ,瑞凌股份,20101229,
801890.SI,300161.SZ,20140221,,Y,机械设备,L1,300161.SZ,华中数控,20110113,
801890.SI,300165.SZ,20140221,,Y,机械设备,L1,300165.SZ,天瑞仪器,20110125,
801890.SI,300173.SZ,20140221,,Y,机械设备,L1,300173.SZ,智慧松德,20110201,
801890.SI,300193.SZ,20140221,,Y,机械设备,L1,300193.SZ,佳士科技,20110322,
801890.SI,300195.SZ,20140221,,Y,机械设备,L1,300195.SZ,长荣股份,20110329,
801890.SI,300201.SZ,20140221,,Y,机械设备,L1,300201.SZ,海伦哲,20110407,
801890.SI,300210.SZ,20140221,,Y,机械设备,L1,300210.SZ,森远股份,20110426,
801890.SI,300228.SZ,20140221,,Y,机械设备,L1,300228.SZ,富瑞特装,20110608,
801890.SI,300257.SZ,20140221,,Y,机械设备,L1,300257.SZ,开山股份,20110819,
801890.SI,300259.SZ,20140221,,Y,机械设备,L1,300259.SZ,新天科技,20110831,
801890.SI,300260.SZ,20140221,,Y,机械设备,L1,300260.SZ,新莱应材,20110906,
801890.SI,300275.SZ,20140221,,Y,机械设备,L1,300275.SZ,梅安森,20111102,
801890.SI,300276.SZ,20140221,,Y,机械设备,L1,300276.SZ,三丰智能,20111115,
801890.SI,300278.SZ,20140221,,Y,机械设备,L1,300278.SZ,华昌达,20111216,
801890.SI,300281.SZ,20140221,,Y,机械设备,L1,300281.SZ,金明精机,20111229,
801890.SI,300293.SZ,20140221,,Y,机械设备,L1,300293.SZ,蓝英装备,20120308,
801890.SI,300306.SZ,20140221,,Y,机械设备,L1,300306.SZ,远方信息,20120329,
801890.SI,300307.SZ,20140221,,Y,机械设备,L1,300307.SZ,慈星股份,20120329,
801890.SI,300345.SZ,20140221,,Y,机械设备,L1,300345.SZ,红宇新材,20120801,
801890.SI,300349.SZ,20140221,,Y,机械设备,L1,300349.SZ,金卡智能,20120817,
801890.SI,300351.SZ,20140221,,Y,机械设备,L1,300351.SZ,永贵电器,20120920,
801890.SI,300354.SZ,20140221,,Y,机械设备,L1,300354.SZ,东华测试,20120920,
801890.SI,300371.SZ,20140221,,Y,机械设备,L1,300371.SZ,汇中股份,20140123,
801890.SI,300382.SZ,20140221,,Y,机械设备,L1,300382.SZ,斯莱克,20140129,
801890.SI,600031.SH,20140221,,Y,机械设备,L1,600031.SH,三一重工,20030703,
801890.SI,600169.SH,20140221,,Y,机械设备,L1,600169.SH,太原重工,19980904,
801890.SI,600172.SH,20140221,,Y,机械设备,L1,600172.SH,黄河旋风,19981126,
801890.SI,600218.SH,20140221,,Y,机械设备,L1,600218.SH,全柴动力,19981203,
801890.SI,600243.SH,20140221,,Y,机械设备,L1,600243.SH,青海华鼎,20001120,
801890.SI,600262.SH,20140221,,Y,机械设备,L1,600262.SH,北方股份,20000630,
801890.SI,600302.SH,20140221,,Y,机械设备,L1,600302.SH,标准股份,20001213,
801890.SI,600320.SH,20140221,,Y,机械设备,L1,600320.SH,振华重工,20001221,
801890.SI,600375.SH,20140221,,Y,机械设备,L1,600375.SH,华菱星马,20030401,
801890.SI,600388.SH,20140221,,Y,机械设备,L1,600388.SH,龙净环保,20001229,
801890.SI,600481.SH,20140221,,Y,机械设备,L1,600481.SH,双良节能,20030422,
801890.SI,600495.SH,20140221,,Y,机械设备,L1,600495.SH,晋西车轴,20040526,
801890.SI,603686.SH,20150202,,Y,机械设备,L1,603686.SH,龙马环卫,20150126,
801890.SI,300445.SZ,20150504,,Y,机械设备,L1,300445.SZ,康斯特,20150424,
801890.SI,300442.SZ,20150504,,Y,机械设备,L1,300442.SZ,普丽盛,20150424,
801890.SI,603789.SH,20150505,,Y,机械设备,L1,603789.SH,星光农机,20150427,
801890.SI,300441.SZ,20150430,,Y,机械设备,L1,300441.SZ,鲍斯股份,20150423,
801890.SI,603318.SH,20150504,,Y,机械设备,L1,603318.SH,派思股份,20150424,
801890.SI,300430.SZ,20150326,,Y,机械设备,L1,300430.SZ,诚益通,20150319,
801890.SI,603315.SH,20150504,,Y,机械设备,L1,603315.SH,福鞍股份,20150424,
801890.SI,603012.SH,20150327,,Y,机械设备,L1,603012.SH,创力集团,20150320,
801890.SI,300435.SZ,20150402,,Y,机械设备,L1,300435.SZ,中泰股份,20150326,
801890.SI,603338.SH,20150401,,Y,机械设备,L1,603338.SH,浙江鼎力,20150325,
801890.SI,300415.SZ,20150130,,Y,机械设备,L1,300415.SZ,伊之密,20150123,
801890.SI,300417.SZ,20150130,,Y,机械设备,L1,300417.SZ,南华仪器,20150123,
801890.SI,300391.SZ,20140808,,Y,机械设备,L1,300391.SZ,康跃科技,20140801,
801890.SI,603111.SH,20140808,,Y,机械设备,L1,603111.SH,康尼机电,20140801,
801890.SI,300416.SZ,20150129,,Y,机械设备,L1,300416.SZ,苏试试验,20150122,
801890.SI,300385.SZ,20140703,,Y,机械设备,L1,300385.SZ,雪浪环境,20140626,
801890.SI,002730.SZ,20141016,,Y,机械设备,L1,002730.SZ,电光科技,20141009,
801890.SI,603169.SH,20141016,,Y,机械设备,L1,603169.SH,兰石重装,20141009,
801890.SI,002006.SZ,20140702,,Y,机械设备,L1,002006.SZ,精功科技,20040625,
801890.SI,600579.SH,20140702,,Y,机械设备,L1,600579.SH,克劳斯,20020809,
801890.SI,603611.SH,20150204,,Y,机械设备,L1,603611.SH,诺力股份,20150128,
801890.SI,603088.SH,20141118,,Y,机械设备,L1,603088.SH,宁波精达,20141111,
801890.SI,300400.SZ,20141017,,Y,机械设备,L1,300400.SZ,劲拓股份,20141010,
801890.SI,300402.SZ,20141017,,Y,机械设备,L1,300402.SZ,宝色股份,20141010,
801890.SI,603011.SH,20141114,,Y,机械设备,L1,603011.SH,合锻智能,20141107,
801890.SI,603969.SH,20150306,,Y,机械设备,L1,603969.SH,银龙股份,20150227,
801890.SI,000551.SZ,20150701,,Y,机械设备,L1,000551.SZ,创元科技,19940106,
801890.SI,000039.SZ,20140221,,Y,机械设备,L1,000039.SZ,中集集团,19940408,
801890.SI,000410.SZ,20140221,,Y,机械设备,L1,000410.SZ,*ST沈机,19960718,
801890.SI,000425.SZ,20140221,,Y,机械设备,L1,000425.SZ,徐工机械,19960828,
801890.SI,000528.SZ,20140221,,Y,机械设备,L1,000528.SZ,柳工,19931118,
801890.SI,000530.SZ,20140221,,Y,机械设备,L1,000530.SZ,大冷股份,19931208,
801890.SI,000570.SZ,20140221,,Y,机械设备,L1,000570.SZ,苏常柴A,19940701,
801890.SI,000595.SZ,20140221,,Y,机械设备,L1,000595.SZ,宝塔实业,19960419,
801890.SI,000680.SZ,20140221,,Y,机械设备,L1,000680.SZ,山推股份,19970122,
801890.SI,000777.SZ,20140221,,Y,机械设备,L1,000777.SZ,中核科技,19970710,
801890.SI,000811.SZ,20140221,,Y,机械设备,L1,000811.SZ,冰轮环境,19980528,
801890.SI,000816.SZ,20140221,,Y,机械设备,L1,000816.SZ,ST慧业,19970818,
801890.SI,000821.SZ,20140221,,Y,机械设备,L1,000821.SZ,京山轻机,19980626,
801890.SI,000837.SZ,20140221,,Y,机械设备,L1,000837.SZ,秦川机床,19980928,
801890.SI,000852.SZ,20140221,,Y,机械设备,L1,000852.SZ,石化机械,19981126,
801890.SI,000856.SZ,20140221,,Y,机械设备,L1,000856.SZ,冀东装备,19980813,
801890.SI,000880.SZ,20140221,,Y,机械设备,L1,000880.SZ,潍柴重机,19980402,
801890.SI,300084.SZ,20150701,,Y,机械设备,L1,300084.SZ,海默科技,20100520,
801890.SI,000925.SZ,20150701,,Y,机械设备,L1,000925.SZ,众合科技,19990611,
801890.SI,000901.SZ,20140221,,Y,机械设备,L1,000901.SZ,航天科技,19990401,
801890.SI,002009.SZ,20140221,,Y,机械设备,L1,002009.SZ,天奇股份,20040629,
801890.SI,002021.SZ,20140221,,Y,机械设备,L1,002021.SZ,*ST中捷,20040715,
801890.SI,002026.SZ,20140221,,Y,机械设备,L1,002026.SZ,山东威达,20040727,
801890.SI,002031.SZ,20140221,,Y,机械设备,L1,002031.SZ,巨轮智能,20040816,
801890.SI,002046.SZ,20140221,,Y,机械设备,L1,002046.SZ,轴研科技,20050526,
