date,医药生物,综合,化工,建筑材料,有色金属,采掘,钢铁,电气设备,轻工制造,食品饮料,公用事业,银行,交通运输,休闲服务,家用电器,纺织服装,建筑装饰,计算机,国防军工,房地产,传媒,汽车,机械设备,非银金融,通信,商业贸易,电子,农林牧渔
2017-11-28,4,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-11-29,4,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-11-30,4,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-12-01,4,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-12-04,5,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-12-05,5,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-12-06,5,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-12-07,5,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-12-08,5,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-12-11,5,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,3,1
2017-12-12,4,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,3,1
2017-12-13,4,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,3,1
2017-12-14,4,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,3,1
2017-12-15,4,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,3,1
2017-12-18,4,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,3,1
2017-12-19,4,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2017-12-20,4,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2017-12-21,4,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2017-12-22,4,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2017-12-25,4,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2017-12-26,4,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2017-12-27,4,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2017-12-28,4,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2017-12-29,4,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-01-02,4,0,2,1,2,1,0,3,0,2,1,1,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-01-03,4,0,2,1,2,1,0,3,0,2,1,1,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-01-04,4,0,2,1,2,1,0,3,0,2,1,1,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-01-05,4,0,2,1,2,1,0,3,0,2,1,1,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-01-08,4,0,2,1,2,1,0,3,0,2,2,1,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-01-09,4,0,2,1,2,1,0,3,0,2,2,1,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-01-10,4,0,2,1,2,1,0,3,0,2,2,1,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-01-11,4,0,2,1,2,1,0,3,0,2,2,1,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-01-12,4,0,2,1,2,1,0,3,0,2,2,1,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-01-15,4,0,2,1,2,1,0,3,0,2,2,1,1,1,1,0,1,3,1,3,1,2,1,1,1,1,3,1
2018-01-16,4,0,2,1,2,1,0,3,0,2,2,1,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-01-17,4,0,2,1,2,1,0,3,0,2,2,1,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-01-18,4,0,2,1,2,1,0,3,0,2,2,1,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-01-19,4,0,2,1,2,1,0,3,0,2,2,1,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-01-22,4,0,2,1,2,1,0,3,0,2,2,1,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-01-23,4,0,2,1,1,1,0,3,0,1,2,1,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-01-24,4,0,2,1,1,1,0,3,0,1,2,1,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-01-25,4,0,2,1,1,1,0,3,0,1,2,1,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-01-26,4,0,2,1,1,1,0,3,0,1,2,1,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-01-29,4,0,2,1,1,1,0,3,0,1,2,1,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-01-30,4,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-01-31,4,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-02-01,4,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-02-02,4,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-02-05,4,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-02-06,4,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-02-07,4,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-02-08,4,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-02-09,4,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-02-12,4,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-02-13,3,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-02-14,3,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-02-22,3,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-02-23,3,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-02-26,3,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-02-27,3,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-02-28,3,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-03-01,3,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-03-02,3,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-03-05,3,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-03-06,3,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-03-07,3,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-03-08,3,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-03-09,3,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-03-12,3,0,2,1,1,1,0,3,0,1,2,0,1,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-03-13,3,0,2,1,1,1,0,3,0,1,1,0,1,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-03-14,3,0,2,1,1,1,0,3,0,1,1,0,1,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-03-15,3,0,2,1,1,1,0,3,0,1,1,0,1,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-03-16,3,0,2,1,1,1,0,3,0,1,1,0,1,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-03-19,3,0,2,1,1,1,0,3,0,1,1,0,1,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-03-20,3,0,2,1,1,1,0,3,0,1,1,0,1,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-03-21,3,0,2,1,1,1,0,3,0,1,1,0,1,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-03-22,3,0,2,1,1,1,0,3,0,1,1,0,1,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-03-23,3,0,2,1,1,1,0,3,0,1,1,0,1,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-03-26,3,0,2,1,1,1,0,3,0,1,1,0,2,1,1,0,1,2,1,2,1,2,1,1,1,2,3,1
2018-03-27,3,0,2,1,1,1,0,3,0,1,1,0,2,1,1,0,1,2,1,2,1,1,1,1,1,2,3,1
2018-03-28,3,0,2,1,1,1,0,3,0,1,1,0,2,1,1,0,1,2,1,2,1,1,1,1,1,2,3,1
2018-03-29,3,0,2,1,1,1,0,3,0,1,1,0,2,1,1,0,1,2,1,2,1,1,1,1,1,2,3,1
2018-03-30,3,0,2,1,1,1,0,3,0,1,1,0,2,1,1,0,1,2,1,2,1,1,1,1,1,2,3,1
2018-04-02,3,0,2,1,1,1,0,3,0,1,2,0,2,1,1,0,1,2,1,2,1,1,1,1,1,2,3,1
2018-04-03,3,0,2,1,1,1,0,3,0,1,2,0,2,1,1,0,1,2,1,2,1,1,1,1,1,2,3,1
2018-04-04,3,0,2,1,1,1,0,3,0,1,2,0,2,1,1,0,1,2,1,2,1,1,1,1,1,2,3,1
2018-04-09,3,0,2,1,1,1,0,3,0,1,2,0,2,1,1,0,1,2,1,2,1,1,1,1,1,2,3,1
2018-04-10,3,0,2,1,1,1,0,2,0,1,2,0,2,1,1,0,1,2,1,2,1,1,1,1,1,2,3,1
2018-04-11,3,0,2,1,1,1,0,2,0,1,2,0,2,1,1,0,1,2,1,2,1,1,1,1,1,2,3,1
2018-04-12,3,0,2,1,1,1,0,2,0,1,2,0,2,1,1,0,1,2,1,2,1,1,1,1,1,2,3,1
2018-04-13,3,0,2,1,1,1,0,2,0,1,2,0,2,1,1,0,1,2,1,2,1,1,1,1,1,2,3,1
2018-04-16,3,0,2,1,1,1,0,2,0,1,2,0,2,1,1,0,1,2,1,2,1,1,1,1,1,2,3,1
2018-04-17,3,0,2,1,1,1,0,2,0,1,2,0,1,1,1,0,1,2,1,2,1,1,1,1,1,1,3,1
2018-04-18,3,0,2,1,1,1,0,2,0,1,2,0,1,1,1,0,1,2,1,2,1,1,1,1,1,1,3,1
2018-04-19,3,0,2,1,1,1,0,2,0,1,2,0,1,1,1,0,1,2,1,2,1,1,1,1,1,1,3,1
2018-04-20,3,0,2,1,1,1,0,2,0,1,2,0,1,1,1,0,1,2,1,2,1,1,1,1,1,1,3,1
2018-04-23,3,0,2,1,1,1,0,2,0,1,2,0,2,1,1,0,1,2,1,2,1,1,1,1,1,1,3,1
2018-04-24,3,0,2,1,1,1,0,2,0,1,2,0,2,1,1,0,1,2,1,2,1,1,1,1,1,1,3,1
2018-04-25,3,0,2,1,1,1,0,2,0,1,2,0,2,1,1,0,1,2,1,2,1,1,1,1,1,1,3,1
2018-04-26,3,0,2,1,1,1,0,2,0,1,2,0,2,1,1,0,1,2,1,2,1,1,1,1,1,1,3,1
2018-04-27,3,0,2,1,1,1,0,2,0,1,2,0,2,1,1,0,1,2,1,2,1,1,1,1,1,1,3,1
2018-05-02,3,0,2,1,1,1,0,2,0,2,2,0,2,1,1,0,1,3,1,2,1,1,1,1,1,1,3,1
2018-05-03,3,0,2,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,1,1,1,1,1,1,3,1
2018-05-04,3,0,2,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,1,1,1,1,1,1,3,1
2018-05-07,3,0,2,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-05-08,3,0,2,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-05-09,3,0,2,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-05-10,3,0,2,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-05-11,3,0,2,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-05-14,3,0,2,1,1,1,0,2,0,2,1,0,2,1,1,0,1,3,1,2,1,2,1,1,1,1,3,1
2018-05-15,3,0,2,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-05-16,3,0,2,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-05-17,3,0,2,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-05-18,3,0,2,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-05-21,3,0,2,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-05-22,3,0,2,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-05-23,3,0,2,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-05-24,3,0,2,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-05-25,3,0,2,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,1,2,1,1,1,1,3,1
2018-05-28,3,0,2,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,2,2,1,1,1,1,3,1
2018-05-29,3,0,2,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,2,2,1,1,1,1,3,1
2018-05-30,3,0,2,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,2,2,1,1,1,1,3,1
2018-05-31,3,0,2,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,2,2,1,1,1,1,3,1
2018-06-01,3,0,2,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,2,2,1,1,1,1,3,1
2018-06-04,3,0,5,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,2,2,1,1,1,1,3,1
2018-06-05,3,0,4,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,2,2,1,1,1,1,3,1
2018-06-06,3,0,4,1,1,1,0,2,0,2,1,0,2,1,1,0,1,2,1,2,2,2,1,1,1,1,3,1
